machine_id,event_type,start_time,description
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:10:33.248371+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:12:23.460919+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:12:43.04697+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:14:28.66354+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:15:43.200646+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:17:32.963819+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:17:44.807783+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:19:34.523255+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:19:51.463855+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:21:36.572459+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:21:58.940373+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:22:16.422945+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:24:01.319747+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:24:11.638202+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:25:11.381947+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:25:56.801647+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:26:10.783216+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:27:58.469125+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:28:06.947916+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:28:21.537573+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:30:08.560846+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:30:31.91182+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:32:10.269191+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:33:04.040368+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:34:19.572051+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:38:00.591379+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:40:31.329038+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:42:21.859977+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:42:34.534855+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 03:44:00.882393+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 03:44:18.130731+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:44:23.33961+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:45:08.199662+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:46:25.413999+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:47:06.854776+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:48:27.553341+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:48:42.91909+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:50:29.262246+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:56:07.783926+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:57:52.548961+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 03:58:03.559661+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 03:59:54.422752+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:01:08.458005+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:02:58.793402+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:03:17.544322+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:05:07.489707+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:05:23.432369+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:07:08.68781+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:07:22.855811+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:09:10.535794+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:09:24.211717+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:11:11.746926+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:12:31.78028+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:14:17.153612+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:14:28.33852+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:16:18.641417+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:16:35.495204+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:18:20.731132+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 04:18:24.965744+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 04:18:36.764613+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:20:49.510504+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:22:30.561275+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:22:43.943267+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:24:32.604447+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:25:10.433064+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:26:34.724385+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 04:31:34.828544+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 04:32:15.532619+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 04:33:36.827692+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 04:34:00.168334+00,LFL-X1C-510 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 04:37:39.170619+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 04:38:17.199135+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:39:25.991267+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 04:39:41.1492+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:41:11.808412+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:41:45.440179+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:43:33.866447+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:43:50.63098+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:45:35.801851+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:45:51.015442+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:47:37.546897+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:47:55.428581+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 04:49:08.56234+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:49:38.934188+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:49:50.052585+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:51:41.811403+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:52:22.116879+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:53:43.868673+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:53:55.618198+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:55:44.998501+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 04:55:58.633181+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 04:57:47.515438+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:11:21.919899+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:11:23.249356+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:16:48.037511+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:18:36.747955+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:18:50.852114+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:20:38.189756+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:23:07.240204+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:24:13.037375+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:24:31.079711+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:24:57.942539+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:26:14.513176+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:27:27.665241+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:27:29.446436+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:29:15.00152+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:29:26.761328+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:31:16.184025+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:31:26.887227+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:31:30.354965+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:33:18.09219+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:33:29.891318+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:34:41.383611+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:35:20.780639+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:35:31.940877+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:36:06.413362+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:36:41.705512+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:37:22.697054+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 05:38:08.376348+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 05:39:23.750844+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:42:09.384284+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:43:33.958565+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:43:50.62948+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:45:35.72806+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:46:20.265187+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:47:38.091591+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:47:55.049567+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:49:39.383266+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:50:58.795035+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:52:45.09551+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:54:24.617688+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:55:49.000083+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:56:06.11656+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:57:51.06001+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 05:58:05.609595+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 05:59:53.073964+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:00:05.807695+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:01:54.986677+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:02:10.019529+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:03:56.184796+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:05:18.953549+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:07:10.192588+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:07:22.15474+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:09:12.83347+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:12:57.449846+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:14:32.019116+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:15:11.91327+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:16:34.106329+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:16:59.817439+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:17:36.889832+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:17:46.209951+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:18:45.925093+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:19:38.708223+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:19:45.453884+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:21:04.230081+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:22:54.795883+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:23:46.722591+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:24:02.471935+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:24:15.721016+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:25:48.028629+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:25:57.344961+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:26:00.060908+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:27:24.970428+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:27:50.688963+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:29:16.182103+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:29:23.686505+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:30:32.10649+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:31:01.578346+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:32:02.657695+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:32:20.280904+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:32:31.849376+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:33:03.586675+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:33:24.881681+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:34:21.837041+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:35:59.018709+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:37:27.003851+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:38:44.071134+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:40:07.702798+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:40:08.859709+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:40:31.455821+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:40:44.137941+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:42:09.544355+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:42:33.662068+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:42:51.544801+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:42:55.846186+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:44:35.098177+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:45:49.226801+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:47:39.408678+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:49:59.46688+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:51:49.114397+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:52:00.868445+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:53:51.201528+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:54:01.956958+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 06:55:00.218562+00,LFL-X1C-510 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 06:55:16.385445+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:55:53.083233+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:56:08.300827+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:57:55.169653+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 06:58:05.923917+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 06:59:57.00683+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 07:00:10.409419+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 07:01:58.253245+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 07:02:15.274834+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 07:04:00.253974+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 07:05:48.076649+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 07:07:37.040514+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 07:08:35.625382+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 07:09:39.2706+00,LFL-X1C-105 disconnected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_offline,2026-06-15 07:09:47.771912+00,LFL-X1C-510 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-15 07:09:51.981455+00,LFL-X1C-105 connected
a05622c0-9f49-4578-90de-dfcb3e5c0f2d,machine_online,2026-06-15 07:09:58.4977+00,LFL-X1C-510 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-15 07:11:40.574637+00,LFL-X1C-105 disconnected
